11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g04_c04.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g23_c01.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g16_c04.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g23_c03.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g25_c02.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000067.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000014.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g10_c03.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000051.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g02_c03.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000003.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g04_c01.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000083.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g25_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g23_c04.avi
3,D:\Dataset\Exercises dataset\train\Curl\000042.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g20_c04.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000011.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000044.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000010.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000012.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g16_c01.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g19_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g21_c03.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g18_c02.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g09_c02.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g07_c02.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g22_c03.avi
4,D:\Dataset\Exercises dataset\train\Fly\000073.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000002.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g16_c03.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g02_c02.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g01_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g05_c04.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g13_c01.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g16_c02.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g24_c03.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000009.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g23_c05.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000045.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g15_c01.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000026.mp4
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g10_c03.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g09_c07.avi
4,D:\Dataset\Exercises dataset\train\Fly\000009.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000055.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g01_c03.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g21_c02.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g18_c05.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g07_c01.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g07_c03.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g04_c04.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000029.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000079.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g14_c06.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000004.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g23_c03.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000088.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g08_c07.avi
4,D:\Dataset\Exercises dataset\train\Fly\000065.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g22_c02.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g18_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g09_c01.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g10_c02.avi
3,D:\Dataset\Exercises dataset\train\Curl\000028.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g11_c04.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g15_c02.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g10_c06.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000039.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g14_c05.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g19_c04.avi
4,D:\Dataset\Exercises dataset\train\Fly\000079.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000075.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000022.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g22_c04.avi
3,D:\Dataset\Exercises dataset\train\Curl\000047.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g24_c03.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g19_c02.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000003.mp4
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g08_c04.avi
3,D:\Dataset\Exercises dataset\train\Curl\000014.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g24_c01.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g03_c04.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000086.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000018.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g08_c03.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000008.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000098.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000036.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000061.mp4
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g19_c04.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000078.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g14_c04.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g20_c02.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g22_c03.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g04_c05.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g02_c01.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g08_c03.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g09_c07.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000052.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g12_c03.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g05_c04.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g06_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g07_c05.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g18_c06.avi
4,D:\Dataset\Exercises dataset\train\Fly\000034.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000002.mp4
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g10_c01.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000028.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000041.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g10_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g17_c05.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g19_c01.avi
4,D:\Dataset\Exercises dataset\train\Fly\000082.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g07_c03.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g21_c03.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000011.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000052.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g24_c05.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g15_c03.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g23_c01.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000062.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g25_c03.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g10_c02.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000013.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000058.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g21_c04.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g11_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g23_c03.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g17_c03.avi
4,D:\Dataset\Exercises dataset\train\Fly\000090.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000000.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000027.mp4
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g25_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g03_c06.avi
3,D:\Dataset\Exercises dataset\train\Curl\000082.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000081.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g18_c05.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g18_c01.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000060.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g23_c04.avi
3,D:\Dataset\Exercises dataset\train\Curl\000055.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g23_c03.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g25_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g22_c05.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000068.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000078.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g19_c05.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g13_c06.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000072.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000000.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g11_c01.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g12_c02.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000081.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000038.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000050.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g20_c03.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000021.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g03_c02.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g24_c06.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g04_c03.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g13_c02.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000042.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000092.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000024.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g14_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g10_c03.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g14_c02.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g04_c02.avi
3,D:\Dataset\Exercises dataset\train\Curl\000013.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g13_c03.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g01_c01.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g09_c02.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g06_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g03_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g09_c06.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000050.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g02_c02.avi
3,D:\Dataset\Exercises dataset\train\Curl\000054.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g21_c01.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000071.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000044.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g12_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g05_c05.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g09_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g21_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g21_c06.avi
4,D:\Dataset\Exercises dataset\train\Fly\000013.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g11_c01.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g03_c03.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g17_c02.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g21_c02.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g12_c01.avi
3,D:\Dataset\Exercises dataset\train\Curl\000017.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g09_c04.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g05_c01.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g15_c04.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g10_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g22_c07.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000084.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000005.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g07_c01.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g01_c03.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g25_c05.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000074.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g18_c05.avi
3,D:\Dataset\Exercises dataset\train\Curl\000078.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000093.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g10_c01.avi
4,D:\Dataset\Exercises dataset\train\Fly\000097.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000005.mp4
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g03_c03.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000053.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g22_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g12_c01.avi
4,D:\Dataset\Exercises dataset\train\Fly\000089.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g13_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g12_c06.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g11_c02.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g20_c04.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g05_c03.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g19_c01.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g04_c01.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g18_c04.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g05_c02.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g13_c07.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g19_c02.avi
3,D:\Dataset\Exercises dataset\train\Curl\000072.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000037.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g19_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g08_c01.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g24_c03.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000097.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g05_c01.avi
3,D:\Dataset\Exercises dataset\train\Curl\000089.mp4
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g06_c03.avi
3,D:\Dataset\Exercises dataset\train\Curl\000008.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000077.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g21_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g22_c03.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g11_c07.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g21_c02.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g22_c03.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g20_c01.avi
4,D:\Dataset\Exercises dataset\train\Fly\000076.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g09_c03.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g07_c06.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g13_c02.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g05_c02.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g15_c02.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g01_c04.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g23_c03.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000032.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000040.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000043.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000043.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g01_c01.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000055.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000098.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000095.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000085.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g09_c04.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g24_c04.avi
3,D:\Dataset\Exercises dataset\train\Curl\000071.mp4
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g03_c02.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g01_c01.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g13_c03.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000058.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000019.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g01_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g17_c03.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g20_c05.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g20_c04.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000048.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g25_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g18_c02.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g07_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g03_c04.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g19_c03.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g08_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g04_c01.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000025.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g13_c05.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g15_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g05_c04.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g12_c05.avi
4,D:\Dataset\Exercises dataset\train\Fly\000051.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000020.mp4
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g02_c03.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g18_c07.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g04_c05.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g13_c07.avi
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g15_c04.avi
3,D:\Dataset\Exercises dataset\train\Curl\000037.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g10_c04.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g17_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g06_c02.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000092.mp4
4,D:\Dataset\Exercises dataset\train\Fly\000005.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000058.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000007.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000084.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000083.mp4
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g18_c07.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000026.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000010.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g12_c07.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g19_c02.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g18_c01.avi
3,D:\Dataset\Exercises dataset\train\Curl\000073.mp4
2,D:\Dataset\Exercises dataset\train\Body Weight Squats\v_BodyWeightSquats_g19_c01.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g21_c01.avi
0,D:\Dataset\Exercises dataset\train\Arm Raise\000077.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g12_c04.avi
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g06_c05.avi
3,D:\Dataset\Exercises dataset\train\Curl\000099.mp4
10,D:\Dataset\Exercises dataset\train\Overhead Press\000054.mp4
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g04_c01.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g24_c01.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g21_c01.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g18_c03.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g10_c02.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g22_c02.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g06_c06.avi
4,D:\Dataset\Exercises dataset\train\Fly\000095.mp4
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g22_c03.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g16_c03.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000035.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g03_c01.avi
4,D:\Dataset\Exercises dataset\train\Fly\000087.mp4
3,D:\Dataset\Exercises dataset\train\Curl\000076.mp4
0,D:\Dataset\Exercises dataset\train\Arm Raise\000041.mp4
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g04_c07.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g02_c05.avi
4,D:\Dataset\Exercises dataset\train\Fly\000016.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g12_c01.avi
8,D:\Dataset\Exercises dataset\train\Leg Raise\000031.mp4
9,D:\Dataset\Exercises dataset\train\Lunges\v_Lunges_g10_c05.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g17_c04.avi
1,D:\Dataset\Exercises dataset\train\Bench Press\v_BenchPress_g13_c03.avi
5,D:\Dataset\Exercises dataset\train\Handstand Push Up\v_HandStandPushups_g08_c03.avi
11,D:\Dataset\Exercises dataset\train\Pull Up\v_PullUps_g25_c04.avi
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g04_c03.avi
10,D:\Dataset\Exercises dataset\train\Overhead Press\000053.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000009.mp4
8,D:\Dataset\Exercises dataset\train\Leg Raise\000047.mp4
7,D:\Dataset\Exercises dataset\train\Jumping Jack\v_JumpingJack_g19_c05.avi
6,D:\Dataset\Exercises dataset\train\Jump Rope\v_JumpRope_g11_c05.avi
12,D:\Dataset\Exercises dataset\train\Push Up\v_PushUps_g05_c02.avi
